,codigo_ocorrencia2,aeronave_matricula,aeronave_operador_categoria,aeronave_tipo_veiculo,aeronave_fabricante,aeronave_modelo,aeronave_tipo_icao,aeronave_motor_tipo,aeronave_motor_quantidade,aeronave_pmd,aeronave_pmd_categoria,aeronave_assentos,aeronave_ano_fabricacao,aeronave_pais_fabricante,aeronave_pais_registro,aeronave_registro_categoria,aeronave_registro_segmento,aeronave_voo_origem,aeronave_voo_destino,aeronave_fase_operacao,aeronave_tipo_operacao,aeronave_nivel_dano,aeronave_fatalidades_total
722,44390,PRESJ,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,172S,C172,PISTÃO,MONOMOTOR,1157,1157,4.0,2005.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,CORRIDA APÓS POUSO,INSTRUÇÃO,NENHUM,0
723,44395,PRDRD,PARTICULAR,HELICÓPTERO,ROBINSON HELICOPTER,R44 II,R44,PISTÃO,MONOMOTOR,1134,1134,4.0,2007.0,BRASIL,BRASIL,HELICÓPTERO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,PRIVADA,NENHUM,0
724,44399,PTVCU,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-712,P28A,PISTÃO,MONOMOTOR,1157,1157,4.0,1986.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,FORA DE AERODROMO,JOÃO MONTEIRO,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,0
725,44400,PRAYI,REGULAR,AVIÃO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,52290,52290,125.0,2010.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,REGULAR,NENHUM,0
726,44402,PTLHO,not informed,AVIÃO,EMBRAER,EMB-820C NAVAJO,PA31,PISTÃO,BIMOTOR,3175,3175,8.0,1980.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,CAMPO DE MARTE,BAURU,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0
727,44403,PTRZV,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,PA32,PISTÃO,MONOMOTOR,1633,1633,7.0,1985.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,PRIVADA,LEVE,0
728,44404,PTLRS,not informed,AVIÃO,BEECH AIRCRAFT,58,BE58,PISTÃO,BIMOTOR,2449,2449,6.0,1974.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,POUSADA THAIMAÇU,PILOTO OSVALDO MARQUES DIAS,DECOLAGEM,TÁXI AÉREO,SUBSTANCIAL,0
729,44405,PTYEP,not informed,HELICÓPTERO,ROBINSON HELICOPTER,R22 BETA,R22,PISTÃO,MONOMOTOR,621,621,2.0,1995.0,BRASIL,BRASIL,HELICÓPTERO,INSTRUÇÃO,CAMPO DE MARTE,CAMPO DE MARTE,MANOBRA,INSTRUÇÃO,SUBSTANCIAL,0
730,44407,PRWJV,REGULAR,AVIÃO,BOEING COMPANY,737-36N,B733,JATO,BIMOTOR,62822,62822,157.0,1997.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,REGULAR,SUBSTANCIAL,0
731,44420,PRERC,PARTICULAR,HELICÓPTERO,HELIBRAS,AS 350 B3,AS50,TURBOEIXO,MONOMOTOR,2250,2250,6.0,2009.0,BRASIL,BRASIL,HELICÓPTERO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,PRIVADA,LEVE,0
732,44422,PTAFX,ESPECIALIZADA,AVIÃO,CESSNA AIRCRAFT,170A,C170,PISTÃO,MONOMOTOR,998,998,1.0,1950.0,BRASIL,BRASIL,AVIÃO,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,ESPECIALIZADA,NENHUM,0
733,44424,PTYZF,ADMINISTRAÇÃO DIRETA,HELICÓPTERO,BELL HELICOPTER,407,B407,TURBOEIXO,MONOMOTOR,2268,2268,7.0,1998.0,BRASIL,BRASIL,HELICÓPTERO,ADMINISTRAÇÃO DIRETA,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,POLICIAL,LEVE,0
734,44425,PTRSL,PARTICULAR,AVIÃO,EMBRAER,EMB-810D,PA34,PISTÃO,BIMOTOR,2155,2155,6.0,1982.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,TÁXI,PRIVADA,NENHUM,0
735,44427,PRAZS,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-202,AT72,TURBOÉLICE,BIMOTOR,22000,22000,71.0,1998.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,TÁXI,REGULAR,LEVE,0
736,44430,PRRON,ESPECIALIZADA,AVIÃO,AIR TRACTOR,AT-802A,AT8T,TURBOÉLICE,MONOMOTOR,7258,7258,1.0,2008.0,BRASIL,BRASIL,AVIÃO,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,ESPECIALIZADA,LEVE,0
737,44431,PTLHH,TÁXI AÉREO,AVIÃO,MITSUBISHI,MU-2B-60,MU2,TURBOÉLICE,BIMOTOR,5250,5250,10.0,1981.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,TÁXI,TÁXI AÉREO,NENHUM,0
738,44432,PTUQW,ESPECIALIZADA,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,2004.0,BRASIL,BRASIL,AVIÃO,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,TÁXI,ESPECIALIZADA,SUBSTANCIAL,0
739,44434,PRGIL,REGULAR,AVIÃO,BOEING COMPANY,737-7Q8,B737,JATO,BIMOTOR,66224,66224,153.0,2000.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,REGULAR,NENHUM,0
740,44435,PPGGC,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,770,770,3.0,1992.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,CIRCUITO DE TRÁFEGO,INSTRUÇÃO,NENHUM,0
741,44436,PTEFS,not informed,AVIÃO,EMBRAER,EMB-810C,PA34,PISTÃO,BIMOTOR,2073,2073,6.0,1977.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,EDUARDO GOMES,MAESTRO WILSON FONSECA,DECOLAGEM,PRIVADA,DESTRUÍDA,7
742,44437,PPGMA,not informed,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,770,770,2.0,1992.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,GOVERNADOR JOSÉ RICHA,GOVERNADOR JOSÉ RICHA,CORRIDA APÓS POUSO,INSTRUÇÃO,SUBSTANCIAL,0
743,44439,PPMKE,TÁXI AÉREO,HELICÓPTERO,EUROCOPTER FRANCE,AS 365 N2,AS65,TURBOEIXO,BIMOTOR,4250,4250,13.0,2003.0,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,TÁXI AÉREO,NENHUM,0
744,44441,PRTTK,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-500,AT45,TURBOÉLICE,BIMOTOR,18600,18600,52.0,1996.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,CIRCUITO DE TRÁFEGO,REGULAR,LEVE,0
745,44442,PTMFM,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-42-300,AT43,TURBOÉLICE,BIMOTOR,16700,16700,50.0,1994.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,ESTACIONAMENTO,REGULAR,LEVE,0
746,44448,PTDMY,ESPECIALIZADA,AVIÃO,CESSNA AIRCRAFT,A188A,C188,PISTÃO,MONOMOTOR,1814,1814,1.0,1971.0,BRASIL,BRASIL,AVIÃO,ESPECIALIZADA,FORA DE AERODROMO,FORA DE AERODROMO,CORRIDA APÓS POUSO,ESPECIALIZADA,LEVE,0
747,44458,PRNEA,not informed,AVIÃO,CESSNA AIRCRAFT,152,C152,PISTÃO,MONOMOTOR,757,757,2.0,1978.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,INSTRUÇÃO,LEVE,0
748,44463,PPFIJ,not informed,PLANADOR,INDÚSTRIA PARANAENSE DE ESTRUTURAS,IPE-02B,GLID,SEM TRAÇÃO,SEM TRAÇÃO,565,565,2.0,1988.0,BRASIL,BRASIL,PLANADOR,INSTRUÇÃO,FAZENDA THÁLIA,FAZENDA THÁLIA,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,0
749,44464,PTRYD,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711ST,P28T,PISTÃO,MONOMOTOR,1315,1315,4.0,1985.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0
750,44479,PRPSF,REGULAR,AVIÃO,EMBRAER,EMB-145EP,E145,JATO,BIMOTOR,20990,20990,54.0,1997.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,REGULAR,NENHUM,0
751,44480,PPPTP,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,22500,22500,73.0,2009.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,SUBIDA,REGULAR,NENHUM,0
752,44481,PRJAA,TÁXI AÉREO,HELICÓPTERO,SIKORSKY AIRCRAFT,S-92A,S92,TURBOEIXO,BIMOTOR,12020,12020,22.0,2008.0,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,NENHUM,0
753,44483,PRGFC,PARTICULAR,AVIÃO,PIPER AIRCRAFT,PA-32R-301,P32R,PISTÃO,MONOMOTOR,1633,1633,6.0,1985.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,PRIVADA,LEVE,0
754,44484,PTHMU,not informed,HELICÓPTERO,HELIBRAS,HB-350B,AS50,TURBOEIXO,MONOMOTOR,1950,1950,6.0,1984.0,BRASIL,BRASIL,HELICÓPTERO,PARTICULAR,PROFESSOR ERIBERTO MANOEL REINO,FORA DE AERODROMO,SUBIDA,PRIVADA,DESTRUÍDA,0
755,44485,PROAJ,REGULAR,AVIÃO,FOKKER,F28MK0100,F100,JATO,BIMOTOR,44450,44450,107.0,1992.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,REGULAR,NENHUM,0
756,44487,PRFPN,ADMINISTRAÇÃO DIRETA,HELICÓPTERO,EUROCOPTER FRANCE,EC 120 B,EC20,TURBOEIXO,MONOMOTOR,1715,1715,5.0,2001.0,BRASIL,BRASIL,HELICÓPTERO,ADMINISTRAÇÃO DIRETA,FORA DE AERODROMO,FORA DE AERODROMO,APROXIMAÇÃO FINAL,POLICIAL,LEVE,0
757,44489,PTMSF,PARTICULAR,AVIÃO,PIPER AIRCRAFT,PA-46-350P,PA46,PISTÃO,MONOMOTOR,1950,1950,6.0,1998.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,PRIVADA,LEVE,0
758,44492,PTKRO,TÁXI AÉREO,AVIÃO,BRITTEN-NORMAN,BN-2A-21,BN2P,PISTÃO,BIMOTOR,2994,2994,10.0,1975.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,TÁXI AÉREO,NENHUM,0
759,44501,PTVQQ,PARTICULAR,AVIÃO,EMBRAER,EMB-810D,PA34,PISTÃO,BIMOTOR,2155,2155,6.0,1993.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,CORRIDA APÓS POUSO,PRIVADA,LEVE,0
760,44502,PTLOI,INSTRUÇÃO,AVIÃO,CESSNA AIRCRAFT,172E,C172,PISTÃO,MONOMOTOR,1043,1043,4.0,1964.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,TÁXI,INSTRUÇÃO,NENHUM,0
761,44504,PPPTU,not informed,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,22500,22500,73.0,2010.0,BRASIL,BRASIL,AVIÃO,REGULAR,RONDONÓPOLIS,FORA DE AERODROMO,SUBIDA,REGULAR,LEVE,0
762,44506,PPJFR,PARTICULAR,HELICÓPTERO,BELL HELICOPTER,206L-4,B06,TURBOEIXO,MONOMOTOR,2018,2018,7.0,2009.0,BRASIL,BRASIL,HELICÓPTERO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,PRIVADA,NENHUM,0
763,44507,PRLCD,TÁXI AÉREO,HELICÓPTERO,SIKORSKY AIRCRAFT,S-76C,S76,TURBOEIXO,BIMOTOR,5307,5307,14.0,2003.0,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,OUTRA FASE,TÁXI AÉREO,LEVE,0
764,44508,PPPTX,REGULAR,AVIÃO,AEROSPATIALE AND ALENIA,ATR-72-212A,AT72,TURBOÉLICE,BIMOTOR,22500,22500,73.0,2001.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,SUBIDA,REGULAR,NENHUM,0
765,44509,PTWZN,TÁXI AÉREO,AVIÃO,CESSNA AIRCRAFT,208B,C208,TURBOÉLICE,MONOMOTOR,3969,3969,11.0,1998.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,TÁXI AÉREO,NENHUM,0
766,44510,PRLII,not informed,AVIÃO,CESSNA AIRCRAFT,210L,C210,PISTÃO,MONOMOTOR,1724,1724,6.0,1975.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0
767,44512,PTDSO,not informed,AVIÃO,CESSNA AIRCRAFT,210K,C210,PISTÃO,MONOMOTOR,1724,1724,6.0,1970.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,PRIVADA,SUBSTANCIAL,0
768,44515,N377GL,not informed,AVIÃO,CESSNA AIRCRAFT,425,not informed,not informed,BIMOTOR,0,0,0.0,0.0,ESTADOS UNIDOS,ESTADOS UNIDOS,AVIÃO,not informed,FORA DE AERODROMO,FORA DE AERODROMO,OUTRA FASE,not informed,NENHUM,0
769,44517,PRAYC,REGULAR,AVIÃO,EMBRAER,ERJ 190-200 IGW,E190,JATO,BIMOTOR,52290,52290,125.0,2008.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,REGULAR,LEVE,0
770,44527,PRMBG,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A320-232,A320,JATO,BIMOTOR,75500,75500,182.0,2001.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,OUTRA FASE,REGULAR,NENHUM,0
771,44528,PRHSM,not informed,AVIÃO,CESSNA AIRCRAFT,210M,C210,PISTÃO,MONOMOTOR,1724,1724,6.0,1977.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,WILMA REBELO,FORA DE AERODROMO,CRUZEIRO,PRIVADA,DESTRUÍDA,3
772,44530,PRARY,not informed,AVIÃO,CESSNA AIRCRAFT,150M,C150,PISTÃO,MONOMOTOR,726,726,0.0,0.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,GENERAL LEITE DE CASTRO,GENERAL LEITE DE CASTRO,DECOLAGEM,INSTRUÇÃO,SUBSTANCIAL,0
773,44531,PRMFM,not informed,AVIÃO,AIR TRACTOR,AT-802A,AT8T,TURBOÉLICE,MONOMOTOR,7258,7258,1.0,2006.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FAZENDA NOVA FLORESTA,FAZENDA NOVA FLORESTA,CIRCUITO DE TRÁFEGO,AGRÍCOLA,DESTRUÍDA,0
774,44533,PTIXD,not informed,AVIÃO,CESSNA AIRCRAFT,172M,C172,PISTÃO,MONOMOTOR,1043,1043,4.0,1973.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,JANUÁRIA,CARINHANHA,POUSO,PRIVADA,SUBSTANCIAL,0
775,44536,PTMGG,not informed,AVIÃO,CESSNA AIRCRAFT,U206B,C206,PISTÃO,MONOMOTOR,1633,1633,6.0,1967.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,OCOREMA,DECOLAGEM,PRIVADA,SUBSTANCIAL,0
776,44537,PPAMI,TÁXI AÉREO,HELICÓPTERO,AGUSTA,AW119MKII,A119,TURBOEIXO,MONOMOTOR,2850,2850,6.0,2008.0,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,TÁXI AÉREO,NENHUM,0
777,44538,PTOSG,not informed,AVIÃO,CESSNA AIRCRAFT,208B,C208,TURBOÉLICE,MONOMOTOR,3969,3969,11.0,1992.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,BARRA DO VENTO,ATLAS BRASIL CANTANHEDE,DECOLAGEM,PRIVADA,DESTRUÍDA,0
778,44539,PTVQF,not informed,AVIÃO,EMBRAER,EMB-810D,PA34,PISTÃO,BIMOTOR,2155,2155,6.0,1992.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,DESCIDA,PRIVADA,LEVE,0
779,44540,PROAF,REGULAR,AVIÃO,FOKKER,F28MK0100,F100,JATO,BIMOTOR,44450,44450,107.0,1992.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,DESCIDA,REGULAR,NENHUM,0
780,44541,PTIFS,not informed,AVIÃO,PIPER AIRCRAFT,PA-34-200,PA34,PISTÃO,BIMOTOR,1905,1905,6.0,1972.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,DESCIDA,INSTRUÇÃO,SUBSTANCIAL,4
781,44542,PRMAH,REGULAR,AVIÃO,AIRBUS INDUSTRIE,A319-132,A319,JATO,BIMOTOR,75500,75500,154.0,2001.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,APROXIMAÇÃO FINAL,REGULAR,NENHUM,0
782,44543,PTGTZ,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-201A,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1979.0,BRASIL,BRASIL,AVIÃO,AGRÍCOLA,FORA DE AERODROMO,FORA DE AERODROMO,OUTRA FASE,AGRÍCOLA,SUBSTANCIAL,0
783,44545,PTSHU,not informed,AVIÃO,EMBRAER,EMB-110P1,E110,TURBOÉLICE,BIMOTOR,5670,5670,21.0,1987.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,FORA DE AERODROMO,TEFÉ,DECOLAGEM,TÁXI AÉREO,SUBSTANCIAL,0
784,44548,PTVIN,TÁXI AÉREO,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-720D,PA32,PISTÃO,MONOMOTOR,1633,1633,6.0,1990.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,TÁXI AÉREO,LEVE,0
785,44549,PTNDN,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-710C,P28B,PISTÃO,MONOMOTOR,1361,1361,4.0,1976.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,SANTA MARIA DA VITÓRIA,CORIBE,CORRIDA APÓS POUSO,PRIVADA,LEVE,1
786,44552,PRCHY,TÁXI AÉREO,HELICÓPTERO,EUROCOPTER FRANCE,EC 225 LP,EC25,TURBOEIXO,BIMOTOR,11000,11000,21.0,2009.0,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,ESTACIONAMENTO,TÁXI AÉREO,NENHUM,0
787,44553,PTRAT,not informed,AVIÃO,EMBRAER,EMB-820C NAVAJO,PA31,PISTÃO,BIMOTOR,3175,3175,10.0,1980.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,TÁXI AÉREO,NENHUM,0
788,44554,PRMEX,not informed,HELICÓPTERO,SIKORSKY AIRCRAFT,S-61N,S61,TURBOEIXO,BIMOTOR,19000,19000,21.0,1975.0,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,APROXIMAÇÃO FINAL,TÁXI AÉREO,NENHUM,0
789,44556,PRCHR,TÁXI AÉREO,HELICÓPTERO,SIKORSKY AIRCRAFT,S-92A,S92,TURBOEIXO,BIMOTOR,12020,12020,22.0,2009.0,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,CIRCUITO DE TRÁFEGO,TÁXI AÉREO,NENHUM,0
790,44564,PPLOC,PARTICULAR,HELICÓPTERO,EUROCOPTER FRANCE,AS 350 B2,AS50,TURBOEIXO,MONOMOTOR,2250,2250,6.0,2010.0,BRASIL,BRASIL,HELICÓPTERO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,PRIVADA,NENHUM,0
791,44569,PRJHR,PARTICULAR,AVIÃO,CIRRUS DESIGN,SR22,SR22,PISTÃO,MONOMOTOR,1542,1542,4.0,2008.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,PRIVADA,LEVE,0
792,44571,PTOGQ,TÁXI AÉREO,AVIÃO,CESSNA AIRCRAFT,208,C208,TURBOÉLICE,MONOMOTOR,3629,3629,11.0,1985.0,BRASIL,BRASIL,AVIÃO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,TÁXI AÉREO,NENHUM,0
793,44575,PRWJK,REGULAR,AVIÃO,BOEING COMPANY,737-33A,B733,JATO,BIMOTOR,62822,62822,156.0,1988.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,REGULAR,LEVE,0
794,44576,PTJFH,not informed,AVIÃO,CESSNA AIRCRAFT,182P,C182,PISTÃO,MONOMOTOR,1338,1338,4.0,1973.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,OUTRA FASE,PRIVADA,DESTRUÍDA,0
795,44577,PTRGG,not informed,AVIÃO,EMBRAER,EMB-810C,PA34,PISTÃO,BIMOTOR,2073,2073,6.0,1981.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,SANTA GENOVEVA/GOIÂNIA,ORIÇANGA DE ABREU,CORRIDA APÓS POUSO,PRIVADA,SUBSTANCIAL,0
796,44579,PPRTX,not informed,AVIÃO,CIA AERONAUTICA PAULISTA,CAP-4,PAUL,PISTÃO,MONOMOTOR,587,587,2.0,1946.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,OSCAR LARANJEIRAS,OSCAR LARANJEIRAS,CIRCUITO DE TRÁFEGO,INSTRUÇÃO,SUBSTANCIAL,0
797,44580,PRCRA,REGULAR,AVIÃO,LET AIRCRAFT INDUSTRIES,L410UVP-E20,L410,TURBOÉLICE,BIMOTOR,6600,6600,21.0,1990.0,BRASIL,BRASIL,AVIÃO,REGULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,REGULAR,LEVE,0
798,44589,PTPUA,PARTICULAR,AVIÃO,BEECH AIRCRAFT,D17S,BE17,PISTÃO,MONOMOTOR,1928,1928,5.0,0.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,PRIVADA,LEVE,0
799,44592,PUMGR,EXPERIMENTAL,ULTRALEVE,not informed,VIMANA R-12,ULAC,PISTÃO,MONOMOTOR,520,520,2.0,2007.0,BRASIL,BRASIL,ULTRALEVE,EXPERIMENTAL,FORA DE AERODROMO,FORA DE AERODROMO,INDETERMINADA,EXPERIMENTAL,not informed,1
800,44594,PRMIG,PARTICULAR,HELICÓPTERO,AGUSTA,A109E,A109,TURBOEIXO,BIMOTOR,2850,2850,8.0,2004.0,BRASIL,BRASIL,HELICÓPTERO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,CRUZEIRO,PRIVADA,LEVE,0
801,44597,PROMK,not informed,HELICÓPTERO,SIKORSKY AIRCRAFT,S-61N,S61,TURBOEIXO,BIMOTOR,8618,8618,21.0,1980.0,BRASIL,BRASIL,HELICÓPTERO,TÁXI AÉREO,FORA DE AERODROMO,FORA DE AERODROMO,SUBIDA,TÁXI AÉREO,SUBSTANCIAL,0
802,44598,PTLVA,INSTRUÇÃO,AVIÃO,PIPER AIRCRAFT,PA-34-200,PA34,PISTÃO,BIMOTOR,1814,1814,4.0,1973.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,DECOLAGEM,INSTRUÇÃO,LEVE,0
803,44601,PPGAA,INSTRUÇÃO,AVIÃO,AERO BOERO,AB-115,AB11,PISTÃO,MONOMOTOR,770,770,3.0,1990.0,BRASIL,BRASIL,AVIÃO,INSTRUÇÃO,FORA DE AERODROMO,FORA DE AERODROMO,POUSO,INSTRUÇÃO,LEVE,0
804,44602,PUSOO,EXPERIMENTAL,ULTRALEVE,POLISAT TRANSPORTE E ARMAZENS GERAIS LTD,PARADISE P-1,ULAC,PISTÃO,MONOMOTOR,750,750,2.0,2010.0,BRASIL,BRASIL,ULTRALEVE,EXPERIMENTAL,FORA DE AERODROMO,FORA DE AERODROMO,CORRIDA APÓS POUSO,EXPERIMENTAL,SUBSTANCIAL,0
805,44606,PTULH,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-202,IPAN,PISTÃO,MONOMOTOR,1800,1800,1.0,1998.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,FORA DE AERODROMO,MANOBRA,AGRÍCOLA,SUBSTANCIAL,0
806,44609,PTRPF,not informed,AVIÃO,NEIVA INDUSTRIA AERONAUTICA,EMB-711T,P28T,PISTÃO,MONOMOTOR,1247,1247,4.0,1982.0,BRASIL,BRASIL,AVIÃO,PARTICULAR,FORA DE AERODROMO,PREFEITO DOUTOR JOÃO SILVA FILHO,POUSO,PRIVADA,NENHUM,0
